neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,never_reviewed,dist_from_center,has_reviews,availability_ratio,is_multi_listing_host,log_minimum_nights,log_number_of_reviews,log_reviews_per_month,log_calculated_host_listings_count,log_price
Brooklyn,Bensonhurst,40.61266,-73.98677,Entire home/apt,99,30,5,0.36,1,320,0,0.1453455486074524,1,0.8767123287671232,0,3.4339872044851463,1.791759469228055,0.3074846997479606,0.6931471805599453,4.605170185988092
Manhattan,Upper West Side,40.78382,-73.98235,Entire home/apt,135,30,0,0.0,8,290,1,0.026011437868749647,0,0.7945205479452054,1,3.4339872044851463,0.0,0.0,2.1972245773362196,4.912654885736052
Manhattan,Upper West Side,40.79591,-73.96204,Private room,90,2,9,0.62,3,181,0,0.044581831501181515,1,0.4958904109589041,1,1.0986122886681098,2.302585092994046,0.4824261492442927,1.3862943611198906,4.51085950651685
Brooklyn,Clinton Hill,40.69325,-73.96863,Entire home/apt,160,3,3,0.24,1,8,0,0.06691157896807083,1,0.021917808219178082,0,1.3862943611198906,1.3862943611198906,0.2151113796169455,0.6931471805599453,5.081404364984463
Manhattan,Upper West Side,40.79,-73.96851,Entire home/apt,148,2,5,0.34,1,2,0,0.03623065138801689,1,0.005479452054794521,0,1.0986122886681098,1.791759469228055,0.29266961396282004,0.6931471805599453,5.003946305945459
Brooklyn,Bedford-Stuyvesant,40.68785,-73.93948,Private room,60,30,27,1.88,1,0,0,0.08389793144053441,1,0.0,0,3.4339872044851463,3.332204510175204,1.0577902941478545,0.6931471805599453,4.110873864173311
Brooklyn,Bushwick,40.69932,-73.91191,Entire home/apt,200,3,7,0.48,1,6,0,0.09412136048740308,1,0.01643835616438356,0,1.3862943611198906,2.0794415416798357,0.3920420877760237,0.6931471805599453,5.303304908059076
Manhattan,Midtown,40.75393,-73.96612,Entire home/apt,125,30,5,0.34,91,304,0,0.019802759908658603,1,0.8328767123287671,1,3.4339872044851463,1.791759469228055,0.29266961396282004,4.5217885770490405,4.836281906951478
Manhattan,Midtown,40.75569,-73.96679,Entire home/apt,150,30,1,0.08,91,332,0,0.018852060895296213,1,0.9095890410958904,1,3.4339872044851463,0.6931471805599453,0.07696104113612832,4.5217885770490405,5.017279836814924
Manhattan,Kips Bay,40.74471,-73.98027,Entire home/apt,125,30,4,0.32,91,346,0,0.01428205167334523,1,0.947945205479452,1,3.4339872044851463,1.6094379124341003,0.2776317365982795,4.5217885770490405,4.836281906951478
Manhattan,Murray Hill,40.74651,-73.97868,Entire home/apt,125,30,3,0.5,91,342,0,0.013361605442464996,1,0.936986301369863,1,3.4339872044851463,1.3862943611198906,0.4054651081081644,4.5217885770490405,4.836281906951478
Manhattan,Upper East Side,40.77458,-73.94769,Entire home/apt,185,30,0,0.0,13,161,1,0.04128549987587026,0,0.4410958904109589,1,3.4339872044851463,0.0,0.0,2.6390573296152584,5.225746673713202
Brooklyn,Sheepshead Bay,40.5917,-73.95536,Private room,65,2,38,2.57,2,306,0,0.16900919974959963,1,0.8383561643835616,1,1.0986122886681098,3.6635616461296463,1.2725655957915476,1.0986122886681098,4.189654742026425
Manhattan,Upper West Side,40.78612,-73.97011,Entire home/apt,85,30,6,0.56,1,15,0,0.032055990079851875,1,0.0410958904109589,0,3.4339872044851463,1.9459101490553132,0.44468582126144574,0.6931471805599453,4.454347296253507
Queens,Woodhaven,40.68654,-73.86672,Private room,89,3,29,2.0,9,355,0,0.13861897417020694,1,0.9726027397260274,1,1.3862943611198906,3.4011973816621555,1.0986122886681098,2.302585092994046,4.499809670330265
Manhattan,Washington Heights,40.85081,-73.9368,Entire home/apt,150,30,0,0.0,2,339,1,0.10481119262750369,0,0.9287671232876712,1,3.4339872044851463,0.0,0.0,1.0986122886681098,5.017279836814924
Manhattan,Hell's Kitchen,40.76206,-73.99775,Entire home/apt,300,3,2,0.14,1,0,0,0.012905274115640856,1,0.0,0,1.3862943611198906,1.0986122886681098,0.1310282624064041,0.6931471805599453,5.707110264748875
Bronx,Westchester Square,40.84367,-73.84911,Private room,65,2,11,1.11,2,158,0,0.16106390346692095,1,0.4328767123287671,1,1.0986122886681098,2.4849066497880004,0.7466879474879752,1.0986122886681098,4.189654742026425
Manhattan,Morningside Heights,40.8058,-73.9647,Entire home/apt,110,10,0,0.0,1,0,1,0.05212945424613505,0,0.0,0,2.3978952727983707,0.0,0.0,0.6931471805599453,4.709530201312334
Brooklyn,Windsor Terrace,40.65871,-73.9789,Entire home/apt,125,3,15,1.15,1,65,0,0.09950911566284146,1,0.1780821917808219,0,1.3862943611198906,2.772588722239781,0.7654678421395714,0.6931471805599453,4.836281906951478
Queens,Sunnyside,40.7461,-73.91983,Private room,75,3,79,5.44,1,84,0,0.0667394853141657,1,0.23013698630136986,0,1.3862943611198906,4.382026634673881,1.8625285401162623,0.6931471805599453,4.330733340286331
Brooklyn,Bedford-Stuyvesant,40.68771,-73.92281,Entire home/apt,145,2,73,4.95,1,219,0,0.09418450084807176,1,0.6,0,1.0986122886681098,4.30406509320417,1.7833912195575383,0.6931471805599453,4.983606621708336
Brooklyn,Crown Heights,40.67535,-73.94992,Private room,65,2,1,0.16,1,0,0,0.08998310341391809,1,0.0,0,1.0986122886681098,0.6931471805599453,0.14842000511827327,0.6931471805599453,4.189654742026425
Manhattan,Financial District,40.70533,-74.00923,Entire home/apt,142,29,1,0.09,96,353,0,0.05776886531688741,1,0.9671232876712329,1,3.4011973816621555,0.6931471805599453,0.08617769624105233,4.574710978503383,4.962844630259907
Brooklyn,Greenpoint,40.73556,-73.95726,Entire home/apt,200,2,5,0.37,2,7,0,0.036070087330084946,1,0.019178082191780823,1,1.0986122886681098,1.791759469228055,0.31481073984003355,1.0986122886681098,5.303304908059076
Manhattan,Financial District,40.70551,-74.00839,Entire home/apt,225,29,0,0.0,96,1,1,0.057263882159706896,0,0.0027397260273972603,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.420534999272286
Manhattan,Hell's Kitchen,40.76152,-73.98758,Entire home/apt,235,2,49,3.7,1,283,0,0.004088618348529276,1,0.7753424657534247,0,1.0986122886681098,3.912023005428146,1.547562508716013,0.6931471805599453,5.4638318050256105
Manhattan,Upper East Side,40.78119,-73.95121,Entire home/apt,200,4,0,0.0,1,83,1,0.041395412789340384,0,0.2273972602739726,0,1.6094379124341003,0.0,0.0,0.6931471805599453,5.303304908059076
Manhattan,Roosevelt Island,40.76811,-73.94483,Private room,50,7,3,0.23,1,0,0,0.04190776777639696,1,0.0,0,2.0794415416798357,1.3862943611198906,0.20701416938432612,0.6931471805599453,3.9318256327243257
Brooklyn,East Flatbush,40.63532,-73.94924,Private room,36,2,1,0.08,5,0,0,0.12792642416639546,1,0.0,1,1.0986122886681098,0.6931471805599453,0.07696104113612832,1.791759469228055,3.6109179126442243
Brooklyn,Midwood,40.61673,-73.96491,Entire home/apt,75,2,23,1.55,2,49,0,0.14276260364675888,1,0.13424657534246576,1,1.0986122886681098,3.1780538303479458,0.9360933591703348,1.0986122886681098,4.330733340286331
Manhattan,Lower East Side,40.7213,-73.98862,Private room,60,15,8,0.68,3,260,0,0.03683238249150079,1,0.7123287671232876,1,2.772588722239781,2.1972245773362196,0.5187937934151676,1.3862943611198906,4.110873864173311
Manhattan,Harlem,40.82156,-73.94966,Entire home/apt,247,2,82,5.68,2,266,0,0.07296834382113895,1,0.7287671232876712,1,1.0986122886681098,4.418840607796598,1.8991179875485542,1.0986122886681098,5.5134287461649825
Brooklyn,Greenpoint,40.72339,-73.94322,Entire home/apt,295,1,52,3.83,1,161,0,0.05463927616651311,1,0.4410958904109589,0,0.6931471805599453,3.970291913552122,1.5748464676644813,0.6931471805599453,5.69035945432406
Brooklyn,Bedford-Stuyvesant,40.69616,-73.93438,Private room,80,3,22,1.54,7,96,0,0.08023365877236427,1,0.26301369863013696,1,1.3862943611198906,3.1354942159291497,0.9321640810304452,2.0794415416798357,4.394449154672439
Queens,Woodhaven,40.68765,-73.865,Private room,99,3,24,1.64,9,343,0,0.13953269330161425,1,0.9397260273972603,1,1.3862943611198906,3.2188758248682006,0.9707789171582247,2.302585092994046,4.605170185988092
Brooklyn,Sheepshead Bay,40.60399,-73.94523,Private room,36,7,3,0.24,2,29,0,0.15918779161732347,1,0.07945205479452055,1,2.0794415416798357,1.3862943611198906,0.2151113796169455,1.0986122886681098,3.6109179126442243
Manhattan,Chelsea,40.74732,-73.9999,Entire home/apt,400,2,0,0.0,3,0,1,0.017928257026266294,0,0.0,1,1.0986122886681098,0.0,0.0,1.3862943611198906,5.993961427306569
Manhattan,Chinatown,40.7177,-73.99246,Private room,73,3,1,0.07,1,37,0,0.040896596435401,1,0.10136986301369863,0,1.3862943611198906,0.6931471805599453,0.06765864847381481,0.6931471805599453,4.30406509320417
Manhattan,Upper East Side,40.77359,-73.95143,Entire home/apt,117,3,7,0.5,1,0,0,0.03746749257689742,1,0.0,0,1.3862943611198906,2.0794415416798357,0.4054651081081644,0.6931471805599453,4.770684624465665
Manhattan,Tribeca,40.71433,-74.01073,Entire home/apt,323,30,0,0.0,232,316,1,0.05043433156095341,0,0.8657534246575342,1,3.4339872044851463,0.0,0.0,5.4510384535657,5.780743515792329
Manhattan,Upper West Side,40.7826,-73.98228,Entire home/apt,100,31,0,0.0,8,50,1,0.024809844820150907,0,0.136986301369863,1,3.4657359027997265,0.0,0.0,2.1972245773362196,4.61512051684126
Manhattan,Chelsea,40.74081,-73.99616,Entire home/apt,265,29,0,0.0,96,331,1,0.020227004227023074,0,0.9068493150684932,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.583496308781699
Manhattan,Financial District,40.70561,-74.0086,Entire home/apt,145,29,4,0.42,96,341,0,0.057256633676808555,1,0.9342465753424658,1,3.4011973816621555,1.6094379124341003,0.35065687161316933,4.574710978503383,4.983606621708336
Manhattan,Chelsea,40.7409,-73.99596,Entire home/apt,255,29,0,0.0,96,296,1,0.020045488270427958,0,0.810958904109589,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.545177444479562
Manhattan,Financial District,40.70563,-74.0078,Entire home/apt,209,29,3,0.26,96,328,0,0.05692018007702023,1,0.8986301369863013,1,3.4011973816621555,1.3862943611198906,0.23111172096338664,4.574710978503383,5.3471075307174685
Manhattan,Greenwich Village,40.72851,-74.0,Entire home/apt,300,2,3,0.2,2,0,0,0.03286198563690431,1,0.0,1,1.0986122886681098,1.3862943611198906,0.18232155679395465,1.0986122886681098,5.707110264748875
Manhattan,East Village,40.72926,-73.98456,Entire home/apt,101,1,25,1.74,1,363,0,0.02875536819448425,1,0.9945205479452055,0,0.6931471805599453,3.258096538021482,1.007957920399979,0.6931471805599453,4.624972813284271
Brooklyn,Bedford-Stuyvesant,40.68209,-73.95731,Private room,60,7,11,0.8,3,0,0,0.08097533081130188,1,0.0,1,2.0794415416798357,2.4849066497880004,0.5877866649021191,1.3862943611198906,4.110873864173311
Manhattan,Financial District,40.70503,-74.00698,Entire home/apt,185,29,0,0.0,96,31,1,0.05715952501552188,0,0.08493150684931507,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.225746673713202
Manhattan,Hell's Kitchen,40.75792,-73.99172,Shared room,65,1,108,7.33,6,325,0,0.00622051444817776,1,0.8904109589041096,1,0.6931471805599453,4.6913478822291435,2.1198634561787513,1.9459101490553132,4.189654742026425
Manhattan,Financial District,40.70544,-74.00641,Entire home/apt,222,29,0,0.0,96,333,1,0.056566612944386176,0,0.9123287671232877,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.407171771460119
Manhattan,Midtown,40.76487,-73.97857,Entire home/apt,250,1,9,0.62,3,89,0,0.009758165811255118,1,0.24383561643835616,1,0.6931471805599453,2.302585092994046,0.4824261492442927,1.3862943611198906,5.5254529391317835
Brooklyn,Bedford-Stuyvesant,40.68297,-73.95251,Private room,80,1,0,0.0,1,5,1,0.08196243651820426,0,0.0136986301369863,0,0.6931471805599453,0.0,0.0,0.6931471805599453,4.394449154672439
Manhattan,East Harlem,40.78572,-73.95018,Entire home/apt,140,5,11,0.77,1,8,0,0.04489878394789367,1,0.021917808219178082,0,1.791759469228055,2.4849066497880004,0.5709795465857378,0.6931471805599453,4.948759890378168
Brooklyn,Brighton Beach,40.57644,-73.95551,Entire home/apt,110,2,8,0.58,2,248,0,0.18402019916303086,1,0.6794520547945205,1,1.0986122886681098,2.1972245773362196,0.4574248470388754,1.0986122886681098,4.709530201312334
Manhattan,Murray Hill,40.74591,-73.97843,Entire home/apt,200,4,7,0.52,1,166,0,0.014005463219758122,1,0.4547945205479452,0,1.6094379124341003,2.0794415416798357,0.41871033485818504,0.6931471805599453,5.303304908059076
Manhattan,Harlem,40.80565,-73.95197,Private room,100,2,73,4.98,2,68,0,0.05826476980131023,1,0.1863013698630137,1,1.0986122886681098,4.30406509320417,1.7884205679625405,1.0986122886681098,4.61512051684126
Manhattan,Financial District,40.70558,-74.00845,Entire home/apt,175,29,1,0.45,96,290,0,0.05722376167292983,1,0.7945205479452054,1,3.4011973816621555,0.6931471805599453,0.37156355643248307,4.574710978503383,5.170483995038151
Manhattan,Chelsea,40.7423,-73.99603,Entire home/apt,255,29,0,0.0,96,345,1,0.01890425613453588,0,0.9452054794520548,1,3.4011973816621555,0.0,0.0,4.574710978503383,5.545177444479562
Brooklyn,Greenpoint,40.72549,-73.95574,Private room,112,1,68,4.74,7,27,0,0.044074456321092546,1,0.07397260273972603,1,0.6931471805599453,4.23410650459726,1.747459210331475,2.0794415416798357,4.727387818712341
Brooklyn,Crown Heights,40.66725,-73.95017,Private room,70,3,45,3.33,1,135,0,0.09738465690241,1,0.3698630136986301,0,1.3862943611198906,3.828641396489095,1.4655675420143985,0.6931471805599453,4.2626798770413155
Brooklyn,Fort Greene,40.6971,-73.97316,Private room,102,2,1,0.07,1,0,0,0.06213763432896906,1,0.0,0,1.0986122886681098,0.6931471805599453,0.06765864847381481,0.6931471805599453,4.634728988229636
Brooklyn,Prospect Heights,40.67955,-73.97382,Private room,50,15,0,0.0,1,0,1,0.07931472057569477,0,0.0,0,2.772588722239781,0.0,0.0,0.6931471805599453,3.9318256327243257
Manhattan,Harlem,40.80667,-73.95182,Entire home/apt,75,5,8,0.66,2,9,0,0.059187087274165655,1,0.024657534246575342,1,1.791759469228055,2.1972245773362196,0.5068176023684519,1.0986122886681098,4.330733340286331
Manhattan,Lower East Side,40.71113,-73.9884,Shared room,33,45,0,0.0,28,320,1,0.04695963053517881,0,0.8767123287671232,1,3.828641396489095,0.0,0.0,3.367295829986474,3.5263605246161616
Manhattan,Upper West Side,40.79856,-73.97174,Private room,55,5,2,0.14,1,0,0,0.04283049380990225,1,0.0,0,1.791759469228055,1.0986122886681098,0.1310282624064041,0.6931471805599453,4.02535169073515
Brooklyn,Bushwick,40.69943,-73.92192,Private room,50,2,16,1.14,1,0,0,0.08644571302268603,1,0.0,0,1.0986122886681098,2.833213344056216,0.76080582903376,0.6931471805599453,3.9318256327243257
Brooklyn,Kensington,40.64196,-73.97467,Private room,62,1,95,6.97,2,261,0,0.11654428557420217,1,0.7150684931506849,1,0.6931471805599453,4.564348191467836,2.075684492802124,1.0986122886681098,4.143134726391533
Brooklyn,Crown Heights,40.67868,-73.95541,Entire home/apt,119,2,2,0.15,1,0,0,0.08483554974184178,1,0.0,0,1.0986122886681098,1.0986122886681098,0.13976194237515868,0.6931471805599453,4.787491742782046
Brooklyn,Red Hook,40.67817,-74.00991,Private room,52,2,41,2.94,1,3,0,0.08347860204867077,1,0.00821917808219178,0,1.0986122886681098,3.7376696182833684,1.3711807233098425,0.6931471805599453,3.970291913552122
Manhattan,Washington Heights,40.84365,-73.93982,Private room,45,3,1,0.17,1,5,0,0.09706999999999678,1,0.0136986301369863,0,1.3862943611198906,0.6931471805599453,0.15700374880966475,0.6931471805599453,3.828641396489095
Manhattan,Hell's Kitchen,40.76265,-73.98954,Entire home/apt,160,2,5,0.36,1,70,0,0.006159878245550724,1,0.1917808219178082,0,1.0986122886681098,1.791759469228055,0.3074846997479606,0.6931471805599453,5.081404364984463
Brooklyn,Clinton Hill,40.68059,-73.95848,Entire home/apt,162,3,10,0.76,1,4,0,0.08199017319167258,1,0.010958904109589041,0,1.3862943611198906,2.3978952727983707,0.5653138090500605,0.6931471805599453,5.093750200806762
Manhattan,SoHo,40.72789,-74.00275,Entire home/apt,205,4,15,1.04,1,5,0,0.03470121899876396,1,0.0136986301369863,0,1.6094379124341003,2.772588722239781,0.712949807856125,0.6931471805599453,5.327876168789581
Brooklyn,Bushwick,40.69403,-73.92673,Entire home/apt,86,4,4,0.3,1,0,0,0.0868681403047175,1,0.0,0,1.6094379124341003,1.6094379124341003,0.26236426446749106,0.6931471805599453,4.465908118654584
Manhattan,Harlem,40.80322,-73.94488,Shared room,65,30,0,0.0,1,342,1,0.060785136341052794,0,0.936986301369863,0,3.4339872044851463,0.0,0.0,0.6931471805599453,4.189654742026425
Manhattan,Lower East Side,40.71571,-73.98699,Entire home/apt,85,35,0,0.0,1,0,1,0.0423162403812073,0,0.0,0,3.58351893845611,0.0,0.0,0.6931471805599453,4.454347296253507
Brooklyn,Flatbush,40.63033,-73.95724,Entire home/apt,61,3,2,0.16,2,138,0,0.13076030169742142,1,0.3780821917808219,1,1.3862943611198906,1.0986122886681098,0.14842000511827327,1.0986122886681098,4.127134385045092
Manhattan,Upper East Side,40.77163,-73.94897,Private room,75,14,6,0.41,2,14,0,0.03898997050524542,1,0.038356164383561646,1,2.70805020110221,1.9459101490553132,0.3435897043900769,1.0986122886681098,4.330733340286331
Queens,Fresh Meadows,40.74622,-73.78297,Private room,79,1,35,2.4,3,32,0,0.20287229801034534,1,0.08767123287671233,1,0.6931471805599453,3.58351893845611,1.2237754316221157,1.3862943611198906,4.382026634673881
Manhattan,Lower East Side,40.70988,-73.98666,Private room,93,15,0,0.0,28,185,1,0.04813397968172192,0,0.5068493150684932,1,2.772588722239781,0.0,0.0,3.367295829986474,4.543294782270004
Manhattan,Lower East Side,40.71158,-73.98888,Shared room,32,14,5,0.76,28,341,0,0.04654289204594399,1,0.9342465753424658,1,2.70805020110221,1.791759469228055,0.5653138090500605,3.367295829986474,3.4965075614664802
Manhattan,Harlem,40.82291,-73.94256,Entire home/apt,119,7,6,0.43,1,201,0,0.07782770522121167,1,0.5506849315068493,0,2.0794415416798357,1.9459101490553132,0.3576744442718159,0.6931471805599453,4.787491742782046
Brooklyn,Williamsburg,40.71181,-73.96677,Entire home/apt,150,4,6,0.41,2,8,0,0.04984304364703715,1,0.021917808219178082,1,1.6094379124341003,1.9459101490553132,0.3435897043900769,1.0986122886681098,5.017279836814924
Manhattan,East Village,40.72957,-73.9882,Entire home/apt,129,7,12,0.88,2,9,0,0.028557921843159976,1,0.024657534246575342,1,2.0794415416798357,2.5649493574615367,0.6312717768418579,1.0986122886681098,4.867534450455582
Staten Island,Arrochar,40.59757,-74.08434,Private room,35,4,11,0.77,8,338,0,0.18843335824635932,1,0.9260273972602739,1,1.6094379124341003,2.4849066497880004,0.5709795465857378,2.1972245773362196,3.58351893845611
Manhattan,East Harlem,40.80552,-73.94031,Private room,51,5,16,1.12,1,17,0,0.06557656974865597,1,0.04657534246575343,0,1.791759469228055,2.833213344056216,0.7514160886839212,0.6931471805599453,3.9512437185814275
Manhattan,Theater District,40.75885,-73.98147,Private room,120,3,25,1.72,1,0,0,0.004118664832200025,1,0.0,0,1.3862943611198906,3.258096538021482,1.000631880307906,0.6931471805599453,4.795790545596741
Queens,East Elmhurst,40.75906,-73.87771,Private room,78,1,4,0.41,2,363,0,0.10779521186027616,1,0.9945205479452055,1,0.6931471805599453,1.6094379124341003,0.3435897043900769,1.0986122886681098,4.3694478524670215
Manhattan,Harlem,40.816,-73.94127,Entire home/apt,100,3,3,0.23,1,0,0,0.07294033794821546,1,0.0,0,1.3862943611198906,1.3862943611198906,0.20701416938432612,0.6931471805599453,4.61512051684126
Brooklyn,Greenpoint,40.72874,-73.95621,Entire home/apt,114,4,2,0.15,1,0,0,0.04140110747311269,1,0.0,0,1.6094379124341003,1.0986122886681098,0.13976194237515868,0.6931471805599453,4.74493212836325
Brooklyn,Bedford-Stuyvesant,40.6977,-73.94781,Private room,35,2,10,0.7,1,0,0,0.07110995781183146,1,0.0,0,1.0986122886681098,2.3978952727983707,0.5306282510621704,0.6931471805599453,3.58351893845611
Manhattan,Murray Hill,40.74681,-73.97629,Entire home/apt,150,2,17,1.19,1,0,0,0.014492763711587453,1,0.0,0,1.0986122886681098,2.8903717578961645,0.7839015438284094,0.6931471805599453,5.017279836814924
Manhattan,Washington Heights,40.85054,-73.93956,Private room,75,3,13,0.91,3,137,0,0.1033157064535692,1,0.37534246575342467,1,1.3862943611198906,2.6390573296152584,0.6471032420585385,1.3862943611198906,4.330733340286331
